Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,201717,wm,rh,8,90,Dice,33,0.0,
csrp,201717,wm,rh,8,90,Dice,34,0.49909714698447094,
csrp,201717,wm,rh,8,90,Dice,35,0.8365876031974839,
csrp,204420,gm,lh,4,100,Dice,0,0.0,
csrp,204420,gm,lh,4,100,Dice,1,0.0,
csrp,204420,gm,lh,4,100,Dice,2,0.5819774718397998,
csrp,204420,gm,lh,4,100,Dice,3,0.8388802488335926,
csrp,204420,gm,lh,4,100,Dice,4,0.9144865286997267,
csrp,204420,gm,lh,4,100,Dice,5,0.6672819566220581,
csrp,204420,gm,lh,4,100,Dice,6,0.6734059097978227,
csrp,204420,gm,lh,4,100,Dice,7,0.5287596737084292,
csrp,204420,gm,lh,4,100,Dice,8,0.5584215394101326,
csrp,204420,gm,lh,4,100,Dice,9,0.26895565092989987,
csrp,204420,gm,lh,4,100,Dice,10,0.800376647834275,
csrp,204420,gm,lh,4,100,Dice,11,0.342474627510257,
csrp,204420,gm,lh,4,100,Dice,12,0.5019978205593898,
csrp,204420,gm,lh,4,100,Dice,13,0.41919385796545106,
csrp,204420,gm,lh,4,100,Dice,14,0.10332480818414322,
csrp,204420,gm,lh,4,100,Dice,15,0.6497523257218799,
csrp,204420,gm,lh,4,100,Dice,16,0.7975397232188621,
csrp,204420,gm,lh,4,100,Dice,17,0.7903263676919464,
csrp,204521,gm,lh,4,100,Dice,0,0.0,
csrp,204420,gm,lh,4,100,Dice,18,0.7519230769230769,
csrp,204521,gm,lh,4,100,Dice,1,0.0,
csrp,204420,gm,lh,4,100,Dice,19,0.5450171821305841,
