Framework,Condition,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,b,203721,wm,rh,8,100,Self-Intersections (SIF),,4,227544
csrp,b,203721,wm,rh,8,100,Macro Dice,,0.9235774256604401,
csrp,b,200917,wm,rh,8,100,Chamfer Distance,,0.9465164724720547,
csrp,b,200917,wm,rh,8,100,Hausdorff Distance,,7.636089957117606,
csrp,b,200917,wm,rh,8,100,Self-Intersections (SIF),,0,258260
csrp,b,200917,wm,rh,8,100,Macro Dice,,0.9114620736000284,
csrp,b,201717,gm,rh,8,80,Chamfer Distance,,1.084824347594425,
csrp,b,201717,gm,rh,8,80,Hausdorff Distance,,5.905470550031032,
csrp,b,201717,gm,rh,8,80,Self-Intersections (SIF),,3292,280796
csrp,b,201717,gm,rh,8,80,Macro Dice,,0.8403708210912771,
csrp,b,201515,gm,rh,8,80,Chamfer Distance,,1.085602258306172,
csrp,b,201515,gm,rh,8,80,Hausdorff Distance,,7.037567275223107,
csrp,b,201515,gm,rh,8,80,Self-Intersections (SIF),,3969,267028
csrp,b,201515,gm,rh,8,80,Macro Dice,,0.8832957787573336,
csrp,b,205119,gm,lh,8,90,Chamfer Distance,,1.0834296693648477,
csrp,b,205119,gm,lh,8,90,Hausdorff Distance,,4.801927412850185,
csrp,b,205119,gm,lh,8,90,Self-Intersections (SIF),,1561,267204
csrp,b,205119,gm,lh,8,90,Macro Dice,,0.8520577841171532,
csrp,b,201818,wm,rh,8,100,Chamfer Distance,,0.9197755893785836,
csrp,b,201818,wm,rh,8,100,Hausdorff Distance,,5.96410554802338,
csrp,b,201818,wm,rh,8,100,Self-Intersections (SIF),,3,219736
csrp,b,201818,wm,rh,8,100,Macro Dice,,0.9078067875109704,
csrp,b,204319,gm,rh,8,80,Chamfer Distance,,1.0629497745584344,
csrp,b,204319,gm,rh,8,80,Hausdorff Distance,,4.728522109030656,
csrp,b,204319,gm,rh,8,80,Self-Intersections (SIF),,2721,281748
csrp,b,204319,gm,rh,8,80,Macro Dice,,0.845658993828195,
csrp,b,204420,wm,rh,8,100,Chamfer Distance,,0.9168291936649535,
csrp,b,204420,wm,rh,8,100,Hausdorff Distance,,7.2445218707763805,
csrp,b,204420,wm,rh,8,100,Self-Intersections (SIF),,0,216152
csrp,b,204420,wm,rh,8,100,Macro Dice,,0.9105566930954836,
csrp,b,204521,wm,rh,8,100,Chamfer Distance,,0.9304606902926037,
csrp,b,204521,wm,rh,8,100,Hausdorff Distance,,4.232566211248186,
csrp,b,204521,wm,rh,8,100,Self-Intersections (SIF),,4,217280
csrp,b,204521,wm,rh,8,100,Macro Dice,,0.928966850057012,
csrp,b,201111,wm,rh,8,100,Chamfer Distance,,0.8951070152305959,
csrp,b,201111,wm,rh,8,100,Hausdorff Distance,,4.440607681574022,
csrp,b,201111,wm,rh,8,100,Self-Intersections (SIF),,0,262120
csrp,b,201111,wm,rh,8,100,Macro Dice,,0.9057062093463032,
csrp,b,203418,wm,rh,8,100,Chamfer Distance,,0.8980734564274588,
csrp,b,203418,wm,rh,8,100,Hausdorff Distance,,4.792693171093805,
csrp,b,203418,wm,rh,8,100,Self-Intersections (SIF),,3,240092
csrp,b,203418,wm,rh,8,100,Macro Dice,,0.9234759453187701,
csrp,b,205220,gm,lh,8,90,Chamfer Distance,,1.002032355196642,
csrp,b,205220,gm,lh,8,90,Hausdorff Distance,,4.199881691123793,
csrp,b,205220,gm,lh,8,90,Self-Intersections (SIF),,3880,230064
csrp,b,205220,gm,lh,8,90,Macro Dice,,0.8774683028426477,
csrp,b,205725,gm,lh,8,90,Chamfer Distance,,1.0482521531188038,
csrp,b,205725,gm,lh,8,90,Hausdorff Distance,,6.08225190705691,
csrp,b,205725,gm,lh,8,90,Self-Intersections (SIF),,2403,205120
csrp,b,205725,gm,lh,8,90,Macro Dice,,0.870961049369811,
csrp,b,203923,wm,rh,8,100,Chamfer Distance,,0.9190641619764646,
csrp,b,203923,wm,rh,8,100,Hausdorff Distance,,7.0583764933758175,
csrp,b,203923,wm,rh,8,100,Self-Intersections (SIF),,0,268652
csrp,b,203923,wm,rh,8,100,Macro Dice,,0.9232015650214036,
csrp,b,200210,wm,rh,8,100,Chamfer Distance,,0.910655150502617,
csrp,b,200210,wm,rh,8,100,Hausdorff Distance,,6.521261667248781,
csrp,b,200210,wm,rh,8,100,Self-Intersections (SIF),,8,307584
csrp,b,200210,wm,rh,8,100,Macro Dice,,0.9244738815295099,
csrp,b,204016,wm,rh,8,100,Chamfer Distance,,0.8919243307328948,
csrp,b,204016,wm,rh,8,100,Hausdorff Distance,,4.041677808724318,
csrp,b,204016,wm,rh,8,100,Self-Intersections (SIF),,38,258656
csrp,b,204016,wm,rh,8,100,Macro Dice,,0.9044291363639271,
csrp,b,204622,wm,lh,8,90,Chamfer Distance,,0.9112543428032982,
csrp,b,204622,wm,lh,8,90,Hausdorff Distance,,5.678879244418875,
csrp,b,204622,wm,lh,8,90,Self-Intersections (SIF),,0,261256
csrp,b,204622,wm,lh,8,90,Macro Dice,,0.9194287868509903,
csrp,b,202719,wm,rh,8,100,Chamfer Distance,,0.8992198912088041,
csrp,b,202719,wm,rh,8,100,Hausdorff Distance,,3.866077344160418,
csrp,b,202719,wm,rh,8,100,Self-Intersections (SIF),,10,261656
csrp,b,202719,wm,rh,8,100,Macro Dice,,0.9197573470059406,
csrp,b,202113,wm,rh,8,100,Chamfer Distance,,0.9045563750082881,
csrp,b,202113,wm,rh,8,100,Hausdorff Distance,,5.213339228989188,
csrp,b,202113,wm,rh,8,100,Self-Intersections (SIF),,2,268332
csrp,b,202113,wm,rh,8,100,Macro Dice,,0.9320888155023779,
csrp,b,205826,gm,lh,8,90,Chamfer Distance,,1.0797817874235736,
csrp,b,205826,gm,lh,8,90,Hausdorff Distance,,7.663784869039829,
csrp,b,205826,gm,lh,8,90,Self-Intersections (SIF),,3077,263008
csrp,b,205826,gm,lh,8,90,Macro Dice,,0.8660336009006958,
csrp,b,205119,wm,lh,8,90,Chamfer Distance,,0.9584759099010512,
csrp,b,205119,wm,lh,8,90,Hausdorff Distance,,4.0367644252405315,
csrp,b,205119,wm,lh,8,90,Self-Intersections (SIF),,4,267204
csrp,b,205119,wm,lh,8,90,Macro Dice,,0.9078386268093519,
csrp,b,207123,gm,lh,8,90,Chamfer Distance,,1.1394564400131446,
csrp,b,207123,gm,lh,8,90,Hausdorff Distance,,8.733939460599128,
csrp,b,207123,gm,lh,8,90,Self-Intersections (SIF),,1285,294380
csrp,b,207123,gm,lh,8,90,Macro Dice,,0.8530787371243175,
csrp,b,201717,wm,rh,8,100,Chamfer Distance,,0.9146375749082878,
csrp,b,201717,wm,rh,8,100,Hausdorff Distance,,7.395513380171336,
csrp,b,201717,wm,rh,8,100,Self-Intersections (SIF),,18,280796
csrp,b,201717,wm,rh,8,100,Macro Dice,,0.8968316819197919,
csrp,b,208024,gm,lh,8,90,Chamfer Distance,,1.0247395465557934,
csrp,b,208024,gm,lh,8,90,Hausdorff Distance,,4.665262486645591,
csrp,b,208024,gm,lh,8,90,Self-Intersections (SIF),,4804,214848
csrp,b,208024,gm,lh,8,90,Macro Dice,,0.8426942036313507,
csrp,b,207426,gm,lh,8,90,Chamfer Distance,,1.0973782409120432,
csrp,b,207426,gm,lh,8,90,Hausdorff Distance,,5.677041555822452,
csrp,b,207426,gm,lh,8,90,Self-Intersections (SIF),,1327,241928
csrp,b,207426,gm,lh,8,90,Macro Dice,,0.8683575098987344,
csrp,b,208428,gm,lh,8,90,Chamfer Distance,,1.0152084030578106,

csrp,b,201515,wm,rh,8,100,Hausdorff Distance,,6.049514199262316,
csrp,b,208428,gm,lh,8,90,Hausdorff Distance,,4.662218553749372,
csrp,b,201515,wm,rh,8,100,Self-Intersections (SIF),,31,267028
csrp,b,208428,gm,lh,8,90,Self-Intersections (SIF),,4034,193036
csrp,b,208428,gm,lh,8,90,Macro Dice,,0.859728131195452,

