Framework,Subject ID,surf_type,Hemisphere,GNNLayers,Epoch,Metric,Label,Score,Total Triangles
csrp,203721,gm,rh,8,80,Chamfer Distance,,1.1058791111596564,
csrp,203721,gm,rh,8,80,Hausdorff Distance,,4.735031026123036,
csrp,203721,gm,rh,8,80,Self-Intersections (SIF),,3895,227544
csrp,203721,gm,rh,8,80,Macro Dice,,0.6384975040460805,
csrp,207426,gm,lh,8,90,Chamfer Distance,,1.0973782252944084,
csrp,207426,gm,lh,8,90,Hausdorff Distance,,5.677039667005314,
csrp,207426,gm,lh,8,90,Self-Intersections (SIF),,1327,241928
csrp,207426,gm,lh,8,90,Macro Dice,,0.6592896228475672,
csrp,204622,wm,lh,8,90,Chamfer Distance,,0.9112543515946934,
csrp,204622,wm,lh,8,90,Hausdorff Distance,,5.678879442827894,
csrp,204622,wm,lh,8,90,Self-Intersections (SIF),,0,261256
csrp,204622,wm,lh,8,90,Macro Dice,,0.7625816399982048,
csrp,205119,wm,lh,8,90,Chamfer Distance,,0.9584759118400741,
csrp,205119,wm,lh,8,90,Hausdorff Distance,,4.036763433304611,
csrp,205119,wm,lh,8,90,Self-Intersections (SIF),,4,267204
csrp,205119,wm,lh,8,90,Macro Dice,,0.7631829586634824,
csrp,205826,wm,lh,8,90,Chamfer Distance,,0.955373611193012,
csrp,205826,wm,lh,8,90,Hausdorff Distance,,7.514571838603533,
csrp,205826,wm,lh,8,90,Self-Intersections (SIF),,0,263008
csrp,205826,wm,lh,8,90,Macro Dice,,0.7523222909078116,
csrp,206222,wm,lh,8,90,Chamfer Distance,,0.9137210881677085,
csrp,206222,wm,lh,8,90,Hausdorff Distance,,5.0353873654305445,
csrp,206222,wm,lh,8,90,Self-Intersections (SIF),,0,268796
csrp,206222,wm,lh,8,90,Macro Dice,,0.7466544941226352,
csrp,205725,gm,rh,8,80,Chamfer Distance,,1.0635699636630644,
csrp,205725,gm,rh,8,80,Hausdorff Distance,,4.7912001083295666,
